Ratio_MeltingT,Ceramic_MagpieData maximum GSmagmom,Binder_MagpieData minimum SpaceGroupNumber,Binder_MagpieData mean NsUnfilled,Binder_MagpieData maximum NdUnfilled,Binder_MagpieData mean NdValence,Binder_MagpieData mean Electronegativity,Ceramic_MagpieData maximum GSvolume_pa,Binder_Wt_Pct,Ceramic_Ta,Binder_Ti,Sinter_Temp_C,Ceramic_Wt_Pct,Grain_Size_um,"HV, kgf/mm2"
2.011595021,0,194,0,3,7,1.88,18.12,0,0.5,0,1400,0,1,1114
2.011595021,0,194,0,3,7,1.88,18.12,20,0.5,0,1370,80,1,920
2.011595021,0,194,0,3,7,1.88,18.12,20,0.5,0,1370,80,1,954
2.011595021,0,194,0,3,7,1.88,18.12,20,0.5,0,1370,80,1,970
2.011595021,0,194,0,3,7,1.88,18.12,10,0.5,0,1370,90,1,1270
2.011595021,0,194,0,3,7,1.88,18.12,5,0.5,0,1370,95,1,1394
2.058159721,0,225,0,2,8,1.91,18.12,20,0.5,0,1370,80,1,767
2.058159721,0,225,0,2,8,1.91,18.12,10,0.5,0,1370,90,1,929
2.058159721,0,225,0,2,8,1.91,18.12,10,0.5,0,1370,90,1,1119
2.058159721,0,225,0,2,8,1.91,18.12,5,0.5,0,1370,95,1,1133
2.175347221,0,225,0,2,8,1.91,16.05,10,0,0,1380,90,1,1127
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1400,0,1,1209
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1400,0,1,1134
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1400,0,1,1073
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1400,0,1,1053
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1400,0,1,1205
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1400,0,1,1212
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1400,0,1,1134
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1400,0,1,1070
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1400,0,1,1038
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1400,0,1,1194
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1400,0,1,1216
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1400,0,1,1135
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1400,0,1,1080
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1400,0,1,1054
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1400,0,1,1210
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1400,0,1,1125
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1400,0,1,1075
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1400,0,1,1067
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1400,0,1,1215
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1400,0,1,1023
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1400,0,1,1014
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1400,0,1,1126
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1400,0,1,1201
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1400,0,1,1280
2.175347221,0,225,0,2,8,1.91,16.05,4,0,0,1550,96,60,1526
2.175347221,0,225,0,2,8,1.91,16.05,4,0,0,1550,96,60,1538
2.175347221,0,225,0,2,8,1.91,16.05,4,0,0,1550,96,60,1550
2.175347221,0,225,0,2,8,1.91,16.05,4,0,0,1550,96,60,1568
2.175347221,0,225,0,2,8,1.91,16.05,6,0,0,1500,94,60,1404
2.175347221,0,225,0,2,8,1.91,16.05,6,0,0,1500,94,60,1404
2.175347221,0,225,0,2,8,1.91,16.05,6,0,0,1500,94,60,1432
2.175347221,0,225,0,2,8,1.91,16.05,6,0,0,1500,94,60,1509
2.175347221,0,225,0,2,8,1.91,16.05,8,0,0,1450,92,60,1280
2.175347221,0,225,0,2,8,1.91,16.05,8,0,0,1450,92,60,1323
2.175347221,0,225,0,2,8,1.91,16.05,8,0,0,1450,92,60,1335
2.175347221,0,225,0,2,8,1.91,16.05,8,0,0,1450,92,60,1420
2.175347221,0,225,0,2,8,1.91,16.05,10,0,0,1450,90,60,1099
2.175347221,0,225,0,2,8,1.91,16.05,10,0,0,1450,90,60,1100
2.175347221,0,225,0,2,8,1.91,16.05,10,0,0,1450,90,60,1117
2.175347221,0,225,0,2,8,1.91,16.05,10,0,0,1450,90,60,1149
2.175347221,0,225,0,2,8,1.91,16.05,10,0,0,1450,90,60,1188
2.175347221,0,225,0,2,8,1.91,16.05,10,0,0,1450,90,60,1190
2.175347221,0,225,0,2,8,1.91,16.05,10,0,0,1450,90,60,1200
2.175347221,0,225,0,2,8,1.91,16.05,20,0,0,1400,80,60,860
2.175347221,0,225,0,2,8,1.91,16.05,20,0,0,1400,80,60,871
2.175347221,0,225,0,2,8,1.91,16.05,20,0,0,1400,80,60,880
2.175347221,0,225,0,2,8,1.91,16.05,20,0,0,1400,80,60,897
2.175347221,0,225,0,2,8,1.91,16.05,10,0,0,1450,90,60,1101
2.175347221,0,225,0,2,8,1.91,16.05,10,0,0,1450,90,60,1107
2.175347221,0,225,0,2,8,1.91,16.05,10,0,0,1450,90,60,1134
2.175347221,0,225,0,2,8,1.91,16.05,10,0,0,1450,90,60,1143
2.175347221,0,225,0,2,8,1.91,16.05,10,0,0,1450,90,60,1181
2.175347221,0,225,0,2,8,1.91,16.05,10,0,0,1450,90,60,1191
2.175347221,0,225,0,2,8,1.91,16.05,10,0,0,1450,90,60,1200
2.21610561,0,225,0,2,7.68,1.898,16.05,10,0,0,1400,90,60,1191
2.21610561,0,225,0,2,7.68,1.898,16.05,10,0,0,1400,90,60,1210
2.21610561,0,225,0,2,7.68,1.898,16.05,10,0,0,1400,90,60,1220
2.21610561,0,225,0,2,7.68,1.898,16.05,10,0,0,1400,90,60,1231
2.237062972,0,225,0,2,7.52,1.892,16.05,10,0,0,1400,90,60,1239
2.237062972,0,225,0,2,7.52,1.892,16.05,10,0,0,1400,90,60,1248
2.237062972,0,225,0,2,7.52,1.892,16.05,10,0,0,1400,90,60,1238
2.237062972,0,225,0,2,7.52,1.892,16.05,10,0,0,1400,90,60,1269
2.258420501,0,225,0,2,7.36,1.886,16.05,10,0,0,1400,90,60,1234
2.258420501,0,225,0,2,7.36,1.886,16.05,10,0,0,1400,90,60,1259
2.258420501,0,225,0,2,7.36,1.886,16.05,10,0,0,1400,90,60,1239
2.258420501,0,225,0,2,7.36,1.886,16.05,10,0,0,1400,90,60,1260
2.280189766,0,225,0,2,7.2,1.88,16.05,10,0,0,1400,90,60,1260
2.280189766,0,225,0,2,7.2,1.88,16.05,10,0,0,1400,90,60,1260
2.280189766,0,225,0,2,7.2,1.88,16.05,10,0,0,1400,90,60,1240
2.280189766,0,225,0,2,7.2,1.88,16.05,10,0,0,1400,90,60,1290
2.175347221,0,225,0,2,8,1.91,16.05,9.8,0,0,1400,90.2,60,1101
2.175347221,0,225,0,2,8,1.91,16.05,9.8,0,0,1400,90.2,60,1128
2.175347221,0,225,0,2,8,1.91,16.05,9.8,0,0,1400,90.2,60,1077
2.175347221,0,225,0,2,8,1.91,16.05,9.8,0,0,1400,90.2,60,1128
2.175347221,0,225,0,2,8,1.91,16.05,9.6,0,0,1400,90.4,60,1131
2.175347221,0,225,0,2,8,1.91,16.05,9.6,0,0,1400,90.4,60,1145
2.175347221,0,225,0,2,8,1.91,16.05,9.6,0,0,1400,90.4,60,1117
2.175347221,0,225,0,2,8,1.91,16.05,9.6,0,0,1400,90.4,60,1144
2.175347221,0,225,0,2,8,1.91,16.05,9.4,0,0,1400,90.6,60,1126
2.175347221,0,225,0,2,8,1.91,16.05,9.4,0,0,1400,90.6,60,1130
2.175347221,0,225,0,2,8,1.91,16.05,9.4,0,0,1400,90.6,60,1192
2.175347221,0,225,0,2,8,1.91,16.05,9.4,0,0,1400,90.6,60,1202
2.175347221,0,225,0,2,8,1.91,16.05,9.4,0,0,1400,90.6,60,1243
2.175347221,0,225,0,2,8,1.91,16.05,9.4,0,0,1400,90.6,60,1251
2.175347221,0,225,0,2,8,1.91,16.05,9.4,0,0,1400,90.6,60,1314
2.175347221,0,225,0,2,8,1.91,16.05,9.4,0,0,1400,90.6,60,1371
2.175347221,0,225,0,2,8,1.91,16.05,9.4,0,0,1400,90.6,60,1430
2.175347221,0,225,0,2,8,1.91,16.05,9.4,0,0,1400,90.6,60,1498
2.175347221,0,225,0,2,8,1.91,16.05,9.4,0,0,1400,90.6,60,1174
2.175347221,0,225,0,2,8,1.91,16.05,9.4,0,0,1400,90.6,60,1231
2.175347221,0,225,0,2,8,1.91,16.05,9.2,0,0,1400,90.8,60,1212
2.175347221,0,225,0,2,8,1.91,16.05,9.2,0,0,1400,90.8,60,1234
2.175347221,0,225,0,2,8,1.91,16.05,9.2,0,0,1400,90.8,60,1190
2.175347221,0,225,0,2,8,1.91,16.05,9.2,0,0,1400,90.8,60,1202
2.172669105,0,194,0,8,7.94,1.9063,16.05,10,0,0.01,1450,90,60,1210
2.172669105,0,194,0,8,7.94,1.9063,16.05,10,0,0.01,1450,90,60,1211
2.172669105,0,194,0,8,7.94,1.9063,16.05,10,0,0.01,1450,90,60,1222
2.172669105,0,194,0,8,7.94,1.9063,16.05,10,0,0.01,1450,90,60,1241
2.169997574,0,194,0,8,7.88,1.9026,16.05,10,0,0.02,1450,90,60,1249
2.169997574,0,194,0,8,7.88,1.9026,16.05,10,0,0.02,1450,90,60,1271
2.169997574,0,194,0,8,7.88,1.9026,16.05,10,0,0.02,1450,90,60,1282
2.169997574,0,194,0,8,7.88,1.9026,16.05,10,0,0.02,1450,90,60,1293
2.162022257,0,194,0,8,7.7,1.8915,16.05,10,0,0.05,1500,90,60,1250
2.162022257,0,194,0,8,7.7,1.8915,16.05,10,0,0.05,1500,90,60,1292
2.148859543,0,194,0,8,7.4,1.873,16.05,10,0,0.1,1500,90,60,1281
2.148859543,0,194,0,8,7.4,1.873,16.05,10,0,0.1,1500,90,60,1303
2.162022257,0,194,0,8,7.7,1.8915,16.05,10,0,0.05,1500,90,60,1351
2.162022257,0,194,0,8,7.7,1.8915,16.05,10,0,0.05,1500,90,60,1351
2.148859543,0,194,0,8,7.4,1.873,16.05,10,0,0.1,1500,90,60,1361
2.148859543,0,194,0,8,7.4,1.873,16.05,10,0,0.1,1500,90,60,1408
2.169997574,0,194,0,8,7.88,1.9026,16.05,10,0,0.02,1550,90,60,1290
2.172669105,0,194,0,8,7.94,1.9063,16.05,10,0,0.01,1550,90,60,1264
2.147263794,0,225,0.05,5,7.85,1.8975,16.05,10,0,0,1500,90,60,1301
2.147263794,0,225,0.05,5,7.85,1.8975,16.05,10,0,0,1500,90,60,1348
2.119896232,0,225,0.1,5,7.7,1.885,16.05,10,0,0,1550,90,60,1324
2.119896232,0,225,0.1,5,7.7,1.885,16.05,10,0,0,1550,90,60,1369
2.104231974,0,225,0.05,5,7.85,1.9225,16.05,10,0,0,1500,90,60,1324
2.104231974,0,225,0.05,5,7.85,1.9225,16.05,10,0,0,1500,90,60,1334
2.037619253,0,225,0.1,5,7.7,1.935,16.05,10,0,0,1550,90,60,1301
2.037619253,0,225,0.1,5,7.7,1.935,16.05,10,0,0,1550,90,60,1501
2.147079822,0,225,0,7,7.75,1.896,16.05,10,0,0,1550,90,60,1336
2.147079822,0,225,0,7,7.75,1.896,16.05,10,0,0,1550,90,60,1393
2.119537636,0,225,0,7,7.5,1.882,16.05,10,0,0,1600,90,60,1301
2.119537636,0,225,0,7,7.5,1.882,16.05,10,0,0,1600,90,60,1350
2.037619253,0,225,0.1,5,7.7,1.935,16.05,10,0,0,1550,90,60,1507
2.147263794,0,225,0.05,5,7.85,1.8975,16.05,10,0,0,1550,90,60,1368
2.104231974,0,225,0.05,5,7.85,1.9225,16.05,10,0,0,1550,90,60,1366
2.119896232,0,225,0.1,5,7.7,1.885,16.05,10,0,0,1550,90,60,1396
2.173334874,0,194,0,3,7.96,1.9088,16.05,10,0,0,1420,90,30,1180
2.092082076,0,225,0.097,5,7.477,1.91055,16.05,10,0,0,1425,90,80,1020
2.082574355,0,225,0.125,5,7.377,1.90095,16.05,10,0,0,1425,90,80,1011
1.93435912,0,225,0.227,5,7.127,1.93805,16.05,10,0,0,1425,90,80,1002
1.95213875,0,225,0.197,5,7.233,1.94215,16.05,10,0,0,1425,90,80,963
2.106363004,0,225,0.098,5,7.354,1.9053,16.05,10,0,0,1425,90,80,1111
2.106363004,0,225,0.098,5,7.354,1.9053,16.05,10,0,0,1425,90,80,1098
2.106363004,0,225,0.098,5,7.354,1.9053,16.05,10,0,0,1425,90,80,1134
2.106363004,0,225,0.098,5,7.354,1.9053,16.05,10,0,0,1425,90,80,1143
2.106363004,0,225,0.098,5,7.354,1.9053,16.05,10,0,0,1425,90,80,1158
2.106363004,0,225,0.098,5,7.354,1.9053,16.05,10,0,0,1425,90,80,1098
2.095579824,0,225,0.125,5,7.257,1.89695,16.05,10,0,0,1425,90,80,1047
2.095579824,0,225,0.125,5,7.257,1.89695,16.05,10,0,0,1425,90,80,981
2.095579824,0,225,0.125,5,7.257,1.89695,16.05,10,0,0,1425,90,80,1082
2.095579824,0,225,0.125,5,7.257,1.89695,16.05,10,0,0,1425,90,80,1058
2.095579824,0,225,0.125,5,7.257,1.89695,16.05,10,0,0,1425,90,80,1053
1.959113973,0,225,0.198,5,7.142,1.9396,16.05,10,0,0,1425,90,80,1054
1.959113973,0,225,0.198,5,7.142,1.9396,16.05,10,0,0,1425,90,80,1041
1.959113973,0,225,0.198,5,7.142,1.9396,16.05,10,0,0,1425,90,80,1055
1.959113973,0,225,0.198,5,7.142,1.9396,16.05,10,0,0,1425,90,80,1082
1.959113973,0,225,0.198,5,7.142,1.9396,16.05,10,0,0,1425,90,80,1068
1.959113973,0,225,0.198,5,7.142,1.9396,16.05,10,0,0,1425,90,80,1054
1.946624024,0,225,0.224,5,7.048,1.934,16.05,10,0,0,1425,90,80,1026
1.946624024,0,225,0.224,5,7.048,1.934,16.05,10,0,0,1425,90,80,999
1.946624024,0,225,0.224,5,7.048,1.934,16.05,10,0,0,1425,90,80,1054
1.946624024,0,225,0.224,5,7.048,1.934,16.05,10,0,0,1425,90,80,1082
1.946624024,0,225,0.224,5,7.048,1.934,16.05,10,0,0,1425,90,80,1068
1.946624024,0,225,0.224,5,7.048,1.934,16.05,10,0,0,1425,90,80,1045
2.092853897,0,225,0.1,5,7.7,1.901,16.05,10,0,0,1425,90,80,1246
2.088560753,0,225,0.105,5,7.685,1.90075,16.05,10,0,0,1425,90,80,1154
2.092947118,0,225,0.122,5,7.634,1.8885,16.05,10,0,0,1425,90,80,1152
2.106552672,0,225,0.09,5,7.73,1.8985,16.05,10,0,0,1425,90,80,1135
2.175347221,0,225,0,2,8,1.91,16.05,20,0,0,1400,80,10,820
1.641898147,0,225,0,2,8,1.91,11.19,12,0,0,1420,88,20,1640
1.641898147,0,225,0,2,8,1.91,11.19,15,0,0,1420,85,20,1540
2.175347221,0,225,0,2,8,1.91,16.05,11,0,0,1400,89,1,1105
2.175347221,0,225,0,2,8,1.91,16.05,11,0,0,1400,89,1,1046
2.175347221,0,225,0,2,8,1.91,16.05,11,0,0,1400,89,1,1072
2.175347221,0,225,0,2,8,1.91,16.05,11,0,0,1400,89,1,1046
2.175347221,0,225,0,2,8,1.91,16.05,7,0,0,1400,93,1,1446
2.175347221,0,225,0,2,8,1.91,16.05,9,0,0,1400,91,1,1328
2.175347221,0,225,0,2,8,1.91,16.05,11,0,0,1400,89,1,1222
2.31616955,0,225,0,2,6.94214876,1.870330579,16.05,24.2,0,0,1500,75.8,20,1272
2.31616955,0,225,0,2,6.94214876,1.870330579,16.05,24.2,0,0,1500,75.8,20,1335
2.31616955,0,225,0,2,6.94214876,1.870330579,16.05,24.2,0,0,1500,75.8,20,1236
2.31616955,0,225,0,2,6.94214876,1.870330579,16.05,24.2,0,0,1500,75.8,20,1274
2.31616955,0,225,0,2,6.94214876,1.870330579,16.05,24.2,0,0,1500,75.8,20,1343
2.116415024,0,225,0.066666667,5,7.366666667,1.876,16.05,6,0,0,1550,94,30,1682
2.152533498,0,225,0.014285714,5,7.671428571,1.895,16.05,7,0,0,1550,93,30,1815
2.175347221,0,225,0,2,8,1.91,16.05,8.4,0,0,1480,91.6,1,1213
1.854745369,0,225,0,2,8,1.91,15.69,8.4,0,0,1480,91.6,1,1222
1.854745369,0,225,0,2,8,1.91,15.69,8.4,0,0,1480,91.6,1,1264
1.854745369,0,225,0,2,8,1.91,15.69,8.4,0,0,1480,91.6,1,1318
1.854745369,0,225,0,2,8,1.91,15.69,8.4,0,0,1480,91.6,1,1386
1.854745369,0,225,0,2,8,1.91,15.69,8.4,0,0,1480,91.6,1,1399
2.175347221,0,225,0,2,8,1.91,16.05,9.59,0,0,1460,90.41,30,1362
2.175347221,0,225,0,2,8,1.91,16.05,10,0,0,1400,90,1,1032
2.317419712,0,225,0,2,6.933333333,1.87,16.05,30,0,0,1400,70,20,989
2.150472686,0,225,0,4,7.518366509,1.89073466,16.05,9.746,0,0,1450,90.254,1,1838
2.150472502,0,225,0,4,7.518362901,1.890734516,16.05,12.852,0,0,1450,87.148,1,1432
2.150472939,0,225,0,4,7.518371463,1.890734859,16.05,15.867,0,0,1450,84.133,1,1268
2.058159721,0,225,0,2,8,1.91,18.12,10,0.5,0,1400,90,30,1853
2.175347221,0,225,0,2,8,1.91,16.05,9.3,0,0,1510,90.7,30,1076
2.175347221,0,225,0,2,8,1.91,16.05,9.3,0,0,1430,90.7,30,1242
2.175347221,0,225,0,2,8,1.91,16.05,8,0,0,1450,92,50,1650
1.641898147,0,225,0,2,8,1.91,11.19,12,0,0,1400,88,10,1200
1.641898147,0,225,0,2,8,1.91,11.19,6,0,0,1400,94,10,1600
2.175347221,0,225,0,2,8,1.91,16.05,11.7,0,0,1400,88.3,30,1346
2.175347221,0,225,0,2,8,1.91,16.05,8,0,0,1500,92,30,1371
2.175347221,0,225,0,2,8,1.91,16.05,8,0,0,1450,92,1,1296
2.175347221,0,225,0,2,8,1.91,16.05,8,0,0,1450,92,1,1618
2.145956231,0,194,0,8,7.333333333,1.868888889,16.05,9,0,0.111111111,1450,91,1,1343
1.641898147,0,225,0,2,8,1.91,11.19,8,0,0,1450,92,30,1085
2.034311072,0,225,0.17,5,7.49,1.8975,16.05,10,0,0,1500,90,30,1577
2.175347221,0,225,0,2,8,1.91,16.05,12,0,0,1400,88,30,1530
2.175347221,0,225,0,2,8,1.91,16.05,10,0,0,1400,90,30,1350
2.175347221,0,225,0,2,8,1.91,16.05,7,0,0,1400,93,1,1500
1.737847221,0,225,0,2,8,1.91,13.01,10.5,0,0,1400,89.5,1,1400
1.641898147,0,225,0,2,8,1.91,11.19,8,0,0,1400,92,1,1375
2.214427048,0,225,0,2,7.692946058,1.898485477,16.05,9.64,0,0,1525,90.36,1,1324
2.214213855,0,225,0,2,7.694591729,1.89854719,16.05,9.43,0,0,1525,90.57,1,1238
2.214509757,0,225,0,2,7.692307692,1.898461538,16.05,9.36,0,0,1525,90.64,1,1264
2.193649959,0,194,0,8,7.477317554,1.883678501,16.05,10.14,0,0.046351085,1525,89.86,1,1290
2.172042967,0,194,0,8,7.066918002,1.857926484,16.05,10.61,0,0.117813384,1525,89.39,1,1261
1.991718393,0,225,0.195,5,6.045,1.81645,16.05,12,0,0,1400,88,1,1300
1.991718393,0,225,0.195,5,6.045,1.81645,16.05,9,0,0,1400,91,1,1398
1.991718393,0,225,0.195,5,6.045,1.81645,16.05,6,0,0,1400,94,1,1458
2.105545515,0,225,0,4,6.619625138,1.854785006,16.05,9.07,0,0,1320,90.93,1,1340
2.075648812,0,229,0,4,6,1.83,16.05,20,0,0,1400,80,10,910
2.075648812,0,229,0,4,6,1.83,16.05,36,0,0,1360,64,20,1300
2.353835085,0,225,0,4,4.536585366,1.776341463,16.05,20.5,0,0,1500,79.5,10,1622
2.353835085,0,225,0,4,4.536585366,1.776341463,16.05,20.5,0,0,1500,79.5,10,1603
2.353835085,0,225,0,4,4.536585366,1.776341463,16.05,20.5,0,0,1500,79.5,10,1523
2.353835085,0,225,0,4,4.536585366,1.776341463,16.05,20.5,0,0,1500,79.5,10,1584
2.353835085,0,225,0,4,4.536585366,1.776341463,16.05,20.5,0,0,1500,79.5,10,1584
2.015439699,0,225,0.169491525,5,6.033898305,1.809322034,16.05,5.9,0,0,1350,94.1,30,1840
2.007472276,0,225,0.203252033,5,6.12195122,1.808455285,16.05,12.3,0,0,1400,87.7,30,1330
2.100626858,0,225,0,4,6.518895506,1.85075582,16.05,9.235,0,0,1450,90.765,1,1965
2.10062299,0,225,0,4,6.518816102,1.850752644,16.05,12.197,0,0,1450,87.803,1,1621
2.100621889,0,225,0,4,6.518793503,1.85075174,16.05,15.085,0,0,1450,84.915,1,1455
2.009784264,0,225,0.183333333,5,6.016666667,1.806833333,16.05,6,0,0,1525,94,30,1596
2.013093946,0,225,0.175,5,6.025,1.80825,16.05,8,0,0,1500,92,30,1461
2.01110683,0,225,0.18,5,6.02,1.8074,16.05,10,0,0,1475,90,30,1408
2.009784264,0,225,0.183333333,5,6.016666667,1.806833333,16.05,12,0,0,1440,88,30,1360
2.01110683,0,225,0.18,5,6.02,1.8074,16.05,15,0,0,1440,85,30,1252
2.01110683,0,225,0.18,5,6.02,1.8074,16.05,10,0,0,1300,90,30,1576
1.758314072,0,225,0.18,5,6.02,1.8074,18.18,10,0,0,1300,90,30,1644
1.758314072,0,225,0.18,5,6.02,1.8074,18.18,10,0,0,1300,90,30,1767
1.758314072,0,225,0.18,5,6.02,1.8074,18.18,10,0,0,1300,90,30,1822
1.758314072,0,225,0.18,5,6.02,1.8074,18.18,10,0,0,1300,90,30,1703
2.01110683,0,225,0.18,5,6.02,1.8074,16.05,10,0,0,1300,90,30,1572
1.758314072,0,225,0.18,5,6.02,1.8074,18.18,10,0,0,1300,90,30,1643
1.758314072,0,225,0.18,5,6.02,1.8074,18.18,10,0,0,1300,90,30,1765
1.758314072,0,225,0.18,5,6.02,1.8074,18.18,10,0,0,1300,90,30,1819
1.758314072,0,225,0.18,5,6.02,1.8074,18.18,10,0,0,1300,90,30,1702
2.017410157,0,217,0.18,5,6,1.8018,16.05,10,0,0,1460,90,30,1502
2.017410157,0,217,0.18,5,6,1.8018,16.05,10,0,0,1460,90,30,1547
2.01110683,0,225,0.18,5,6.02,1.8074,16.05,10,0,0,1350,90,30,1473
2.01110683,0,225,0.18,5,6.02,1.8074,16.05,10,0,0,1350,90,30,1495
2.01110683,0,225,0.18,5,6.02,1.8074,16.05,10,0,0,1350,90,30,1592
2.01110683,0,225,0.18,5,6.02,1.8074,16.05,10,0,0,1350,90,30,1626
2.01110683,0,225,0.18,5,6.02,1.8074,16.05,10,0,0,1350,90,30,1465
2.01110683,0,225,0.18,5,6.02,1.8074,16.05,10,0,0,1350,90,30,1287
1.88109864,0,225,0,4,4.532751092,1.776200873,13.01,11.45,0,0,1450,88.55,30,1601
1.88109864,0,225,0,4,4.532751092,1.776200873,13.01,11.45,0,0,1450,88.55,30,1560
1.777240447,0,225,0,4,4.532751092,1.776200873,11.19,11.45,0,0,1450,88.55,30,1550
1.777240447,0,225,0,4,4.532751092,1.776200873,11.19,11.45,0,0,1450,88.55,30,1489
2.354661934,0,225,0,4,4.532751092,1.776200873,16.05,11.45,0,0,1450,88.55,30,1550
2.354661934,0,225,0,4,4.532751092,1.776200873,16.05,11.45,0,0,1450,88.55,30,1509
2.354661934,0,225,0,4,4.532751092,1.776200873,16.05,11.45,0,0,1450,88.55,30,1397
2.085654906,0,225,0,4,5.940594059,1.827821782,16.05,12.12,0,0,1450,87.88,1,1509
2.075648812,0,229,0,4,6,1.83,16.05,12.44,0,0,1425,87.56,1,1560
2.130614187,0,217,0,5,5.84,1.7852,16.05,10,0,0,1250,90,50,1836
2.086075735,0,217,0,5,5.969,1.82132,16.05,10,0,0,1380,90,50,1907
2.0810174,0,217,0,5,5.984,1.82552,16.05,10,0,0,1380,90,50,1842
2.075648812,0,229,0,4,6,1.83,16.05,10,0,0,1400,90,50,1745
2.104585408,0,225,0,4,6.6,1.854,16.05,10,0,0,1400,90,50,1575
2.075648812,0,229,0,4,6,1.83,16.05,15,0,0,1390,85,30,1610
2.075648812,0,229,0,4,6,1.83,16.05,15,0,0,1390,85,30,1533
2.002215806,0,229,0.18,5,5.82,1.7994,16.05,15,0,0,1390,85,30,1939
2.002215806,0,229,0.18,5,5.82,1.7994,16.05,15,0,0,1390,85,30,1902
1.963621546,0,229,0.28,5,5.72,1.7824,16.05,15,0,0,1510,85,30,1907
1.963621546,0,229,0.28,5,5.72,1.7824,16.05,15,0,0,1510,85,30,1782
2.01110683,0,225,0.18,5,6.02,1.8074,16.05,10,0,0,1450,90,30,1577
2.01110683,0,225,0.18,5,6.02,1.8074,16.05,10,0,0,1450,90,30,1166
2.017410157,0,217,0.18,5,6,1.8018,16.05,10,0,0,1400,90,30,1691
2.075648812,0,229,0,4,6,1.83,16.05,10,0,0,1400,90,1,1621
2.007902823,0,225,0.188094047,5,6.012006003,1.806028014,16.05,7.996,0,0,1350,92.004,30,1456
2.007902823,0,225,0.188094047,5,6.012006003,1.806028014,16.05,9.995,0,0,1380,90.005,30,1588
2.007902823,0,225,0.188094047,5,6.012006003,1.806028014,16.05,11.994,0,0,1450,88.006,30,1850
1.538494997,2.25E-05,229,0.16872428,5,5.83127572,1.801316872,16.69,24.3,0,0,1300,75.7,30,1237
1.754428802,0,229,0.16872428,5,5.83127572,1.801316872,18.18,24.3,0,0,1300,75.7,30,1340
2.11239112,0,194,0,4,6.75,1.8625,16.05,20,0,0,1400,80,10,850
2.125229681,0,194,0,4,7,1.875,16.05,20,0,0,1400,80,10,840
2.137313432,0,194,0,4,7.25,1.8825,16.05,20,0,0,1400,80,10,850
1.811553243,0,194,0,4,7,1.872,15.69,11.8,0,0,1400,88.2,50,1176
1.811553243,0,194,0,4,7,1.872,15.69,11.8,0,0,1400,88.2,50,1240
1.811553243,0,194,0,4,7,1.872,15.69,11.8,0,0,1400,88.2,50,1220
1.811553243,0,194,0,4,7,1.872,15.69,11.8,0,0,1460,88.2,50,1320
2.124689124,0,194,0,4,7,1.872,16.05,11.8,0,0,1400,88.2,50,1234
2.124689124,0,194,0,4,7,1.872,16.05,11.8,0,0,1400,88.2,50,1229
2.124689124,0,194,0,4,7,1.872,16.05,11.8,0,0,1400,88.2,50,1212
2.124689124,0,194,0,4,7,1.872,16.05,11.8,0,0,1450,88.2,50,1230
2.124689124,0,194,0,4,7,1.872,16.05,11.8,0,0,1460,88.2,50,1271
1.857693779,0,194,0,4,7.001697793,1.872071307,18.18,11.78,0,0,1460,88.22,50,1318
1.85754582,0,194,0,4,6.998302207,1.871935484,18.18,11.78,0,0,1400,88.22,50,1234
1.85754582,0,194,0,4,6.998302207,1.871935484,18.18,11.78,0,0,1400,88.22,50,1273
2.124689124,0,194,0,4,7,1.872,16.05,10,0,0,1500,90,30,1369
2.124689124,0,194,0,4,7,1.872,16.05,20,0,0,1450,80,10,853
2.114767931,0,194,0,4,6.8,1.864,16.05,20,0,0,1450,80,10,853
2.109841999,0,194,0,4,6.7,1.86,16.05,20,0,0,1450,80,10,854
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1800,0,1,2412
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1650,0,1,2453
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1800,0,1,2380
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1650,0,1,2306
