Unnamed: 0,Group,Subgroup,Composition,"Binder, vol-%","d, mm","HV, kgf/mm2","KIC, MPa·m1/2","Load, kgf","TRS, MPa",Sintering,"T, °C",Ceramic_Type,Ceramic_Vol_Frac,Ceramic_Wt_Pct,Binder_Composition,VEC,H_mix,S_mix,Delta_R,Delta_Chi,Lattice_Constant_Est,Lattice_Mismatch,CTE_Mismatch,CTE_Binder,T_Liquidus_Est,T_Homologous,Sinter_Temp_K,Grain_Size,Parsed_Ceramic
2074,fs,41.0,b WC 7 Ni 5 Mo,11.2,-,2045,10.1,30,1496,SPS,1380,WC,0.88,88.0,"{'Ni': 0.5833333333333334, 'Mo': 0.4166666666666667}",8.783703944703078,-5.925164222349462,5.107097219531079,5.367262363872188,0.1150035347122678,0.03636257312979911,0.9874870704990367,5.584963481111617,10.784963481111618,2025.7096073249222,0.8160843953260849,1653.15,30.0,WC
2075,fs,41.0,b WC 6 Ni,10.1,-,1940,9.8,30,-,SPS,1280,WC,0.94,94.0,{'Ni': 1.0},10.0,0.0,-0.0,0.0,0.0,0.035072496346852756,0.9879310060747237,8.2,13.4,1728.15,0.8987356421606921,1553.15,30.0,WC
2076,fs,41.0,b WC 10 Co 0.5 Cr3C2,17.2,0.9,1815,12.9,30,2033,SPS,1220,Cr3C2,0.9,90.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.8444702089754829,1493.15,30.0,Cr3C2
2077,fs,41.0,b WC 7.5 Co,12.5,-,1806,8.4,-,-,SPS,1350,WC,0.925,92.5,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.9179933829143455,1623.15,1.0,WC
2078,fs,41.0,b WC 7.5 Co,12.5,-,1817,11.4,-,-,SPS,1350,WC,0.925,92.5,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.9179933829143455,1623.15,1.0,WC
2079,fs,41.0,b WC 7.5 Co,12.5,-,1927,19.7,-,-,SPS,1350,WC,0.925,92.5,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.9179933829143455,1623.15,1.0,WC
2080,fs,41.0,b WC 20 Co,30.6,-,1582,14.3,10,-,SPS,1350,WC,0.8,80.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.9179933829143455,1623.15,10.0,WC
2081,fs,41.0,b WC 20 Co 2.5 VC,29.5,-,1694,14.1,10,-,SPS,1350,VC,0.8,80.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.9179933829143455,1623.15,10.0,VC
2082,fs,41.0,b WC 20 Co 5 VC,28.5,-,1710,15.1,10,-,SPS,1350,VC,0.8,80.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.9179933829143455,1623.15,10.0,VC
2083,fs,41.0,b WC 20 Co 7.5 VC,27.5,-,1871,14.4,10,-,SPS,1350,VC,0.8,80.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.9179933829143455,1623.15,10.0,VC
2084,fs,41.0,b WC 20 Co,30.6,-,1566,15.5,10,-,SPS,1400,WC,0.8,80.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,10.0,WC
2085,fs,41.0,b WC 20 Co 2.5 VC,29.5,-,1701,13.8,10,-,SPS,1400,VC,0.8,80.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,10.0,VC
2086,fs,41.0,b WC 20 Co 5 VC,28.5,-,1650,14.7,10,-,SPS,1400,VC,0.8,80.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,10.0,VC
2087,fs,41.0,b WC 20 Co 7.5 VC,27.5,-,1687,12.4,10,-,SPS,1400,VC,0.8,80.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,10.0,VC
2088,fs,41.0,b TiC 11.67 Al 12.05 Fe,27.4,-,1750,6.9,30,1562,SPS,1220,TiC,0.7628,76.28,"{'Al': 0.4919898819561552, 'Fe': 0.5080101180438449}",4.6641807552115395,-9.770474894472596,5.28910899512423,5.832808670599398,0.10367025795241301,0.031717726716124446,0.9926579336305268,11.93895149322192,19.33895149322192,1165.9420278386451,1.2806382859085317,1493.15,30.0,TiC
2089,fs,41.0,b TiC 11.41 Al 11.78 Fe,26.9,-,1740,6.6,30,1670,SPS,1220,TiC,0.7681,76.81,"{'Al': 0.4920224234583873, 'Fe': 0.5079775765416128}",4.664036200530427,-9.770049565718459,5.288941832816043,5.832660839641674,0.10366800143868068,0.03171784021993476,0.9926579073564965,11.939278186801237,19.339278186801238,1165.9185385773312,1.280664086379449,1493.15,30.0,TiC
2090,fs,41.0,b TiC 11.67 Al 12.05 Fe,27.4,-,1541,8.4,30,1490,SPS,1220,TiC,0.7628,76.28,"{'Al': 0.4919898819561552, 'Fe': 0.5080101180438449}",4.6641807552115395,-9.770474894472596,5.28910899512423,5.832808670599398,0.10367025795241301,0.031717726716124446,0.9926579336305268,11.93895149322192,19.33895149322192,1165.9420278386451,1.2806382859085317,1493.15,30.0,TiC
2091,fs,41.0,40 TiC 17 TiN 19 MoC 24 Ni,12.7,-,1280,11,30,1881,SPS,1220,TiC,0.76,76.0,{'Ni': 1.0},10.0,0.0,-0.0,0.0,0.0,0.035072496346852756,0.9918813665863766,6.0,13.4,1728.15,0.8640164337586437,1493.15,30.0,TiC
2092,fs,41.0,b TiCN 5 WC 20 Ni,8.1,1.6,15,8.8,-,-,SPS,1400,WC,0.8,80.0,{'Ni': 1.0},10.0,0.0,-0.0,0.0,0.0,0.035072496346852756,0.9879310060747237,8.2,13.4,1728.15,0.9681740589647889,1673.15,1.0,WC
2093,fs,41.0,b TiCN 5 WC 10 Ni 10 Co 5 TaC,8.4,1.3,17,9.5,-,-,SPS,1400,TaC,0.8,80.0,"{'Ni': 0.5, 'Co': 0.5}",9.501018903053309,0.0,5.762808396581889,0.401608878586837,0.014999968855064718,0.03521362951378672,0.9878824399470796,8.000407561221323,13.200407561221322,1683.1151642171696,0.9940793331145558,1673.15,1.0,TaC
2094,fs,41.0,b WC 10 Co,16.4,-,1441,13,30,-,SPS,1300,WC,0.9,90.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.889715239091706,1573.15,30.0,WC
2095,fs,41.0,b WC 10 Co,16.4,-,1326,13,30,-,SPS,1300,WC,0.9,90.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.889715239091706,1573.15,30.0,WC
2096,fs,41.0,b TiC 25.6 Ni 7.1 Ti,15.7,-,1346,10.4,10,1418,SPS,1100,TiC,0.6729999999999999,67.3,"{'Ni': 0.7828746177370031, 'Ti': 0.2171253822629969}",8.477369883098682,-26.51202644421718,4.709390112064905,7.708815444881354,0.16101234247751076,0.03672337820423244,0.9914992180082794,4.781895906478946,12.181895906478946,1729.0899468334753,0.7941460781231672,1373.15,10.0,TiC
2097,fs,41.0,b TiC 24 Ni,14.9,-,1458,9.4,10,1612,SPS,1240,TiC,0.76,76.0,{'Ni': 1.0},10.0,0.0,-0.0,0.0,0.0,0.035072496346852756,0.9918813665863766,6.0,13.4,1728.15,0.8755895032259932,1513.15,10.0,TiC
2098,fs,41.0,b WC 6 Co,10.1,-,2212,11.2,-,-,SPS,1300,WC,0.94,94.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.889715239091706,1573.15,1.0,WC
2099,fs,41.0,b WC 6 Co,10.1,-,2092,12.7,-,-,SPS,1300,WC,0.94,94.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.889715239091706,1573.15,1.0,WC
2100,fs,41.0,b WC 4 Co,6.8,0.2,2365,10.5,-,-,SPS,-,WC,0.96,96.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,WC
2101,fs,41.0,b WC 6 Co,10.1,0.3,2187,11.2,-,-,SPS,-,WC,0.94,94.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,WC
2102,fs,41.0,b WC 8 Co,13.3,0.3,2026,12.3,-,-,SPS,-,WC,0.92,92.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,WC
2103,fs,41.0,b WC 10 Co,16.4,0.4,1869,13.2,-,-,SPS,-,WC,0.9,90.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,WC
2104,fs,41.0,b WC 12 Co,19.4,0.4,1813,13.7,-,-,SPS,-,WC,0.88,88.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,WC
2105,fs,41.0,b WC 14 Co,22.3,0.4,1782,15.5,-,-,SPS,-,WC,0.86,86.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,WC
2106,fs,41.0,47 TiC 18 TiN 15 WC 10 Co 5 Cr3C2 5 TiB2,8.3,0.3,1876,6.5,30,-,SPS,1500,Cr3C2,0.9,90.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,1.002827814382264,1773.15,30.0,Cr3C2
2107,fs,41.0,43 TiC 17 TiN 15 WC 10 Co 5 Cr3C2 10 TiB2,8.9,0.4,1774,6.5,30,-,SPS,1500,Cr3C2,0.9,90.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,1.002827814382264,1773.15,30.0,Cr3C2
2108,fs,41.0,40 TiC 15 TiN 15 WC 10 Co 5 Cr3C2 15 TiB2,9.6,0.4,1846,6.8,30,-,SPS,1500,Cr3C2,0.9,90.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,1.002827814382264,1773.15,30.0,Cr3C2
2109,fs,41.0,b NbC 12 Co,10.7,-,1529,5.8,30,-,SPS,1285,NbC,0.88,88.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.8812317959449142,1558.15,30.0,NbC
2110,fs,41.0,b NbC 12 Co,10.7,-,1302,7.9,30,-,SPS,1280,NbC,0.88,88.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.8784039815626502,1553.15,30.0,NbC
2111,fs,41.0,b WC 1.3433 Al 8.6567 Ni,20.3,-,2080,10.5,10,-,SPS,1400,WC,0.9,90.0,"{'Al': 0.13433, 'Ni': 0.86567}",8.233431841968892,-16.603649721099053,4.696749203574138,6.407891381760687,0.1303111867668258,0.03642871887002239,0.987464308716441,10.647958733271683,15.847958733271682,1474.6282323457126,1.1346249605831131,1673.15,10.0,WC
2112,fs,41.0,b WC 1.3433 Al 8.6567 Ni,20.3,-,1722,10.2,10,-,SPS,1400,WC,0.9,90.0,"{'Al': 0.13433, 'Ni': 0.86567}",8.233431841968892,-16.603649721099053,4.696749203574138,6.407891381760687,0.1303111867668258,0.03642871887002239,0.987464308716441,10.647958733271683,15.847958733271682,1474.6282323457126,1.1346249605831131,1673.15,10.0,WC
2113,fs,41.0,b WC 2.7 Co 1.29 Cr 2.61 Fe 2.75 Ni 0.65 Mo,16.2,0.4,2141,10.5,-,-,SPS,1200,WC,0.9,90.0,"{'Co': 0.27, 'Cr': 0.129, 'Fe': 0.261, 'Ni': 0.275, 'Mo': 0.065}",8.446544820794397,-3.3889276416918888,12.222667125033363,2.33302430678325,0.10182499932363438,0.035635144481204674,0.9877373900615262,6.081468657743547,11.281468657743547,1735.5401615975982,0.8488135466965726,1473.15,1.0,WC
2114,fs,41.0,b WC 5.4 Co 2.58 Cr 5.22 Fe 5.5 Ni 1.31 Mo,29.9,0.4,2039,9.4,-,-,SPS,1200,WC,0.7999,79.99000000000001,"{'Co': 0.26986506746626693, 'Cr': 0.12893553223388307, 'Fe': 0.2608695652173913, 'Ni': 0.2748625687156422, 'Mo': 0.0654672663668166}",8.445799439680796,-3.391497942131871,12.227111622905138,2.339547116967501,0.10194970192969292,0.03563626565295827,0.9877370042488101,6.079493969078615,11.279493969078615,1735.8016368170233,0.8486856843281625,1473.15,1.0,WC
2115,fs,42.0,b WC 6 Co,10.1,0.3,1801,9.8,30,-,ERS,-,WC,0.94,94.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
2116,fs,42.0,b WC 6 Co,10.1,0.3,1902,10,30,-,ERS,-,WC,0.94,94.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
2117,fs,42.0,b WC 6 Co,10.1,0.3,1802,10.1,30,-,ERS,-,WC,0.94,94.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
2118,fs,42.0,b WC 6 Co,10.1,0.3,1865,10.3,30,-,ERS,-,WC,0.94,94.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
2119,fs,42.0,b WC 6 Co,10.1,0.3,1848,10.5,30,-,ERS,-,WC,0.94,94.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
2120,fs,42.0,b WC 6 Co,10.1,0.3,1923,10.7,30,-,ERS,-,WC,0.94,94.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
2121,fs,42.0,b WC 6 Co,10.1,0.3,1940,10.8,30,-,ERS,-,WC,0.94,94.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
2122,fs,42.0,b WC 6 Co,10.1,0.3,1972,10.8,30,-,ERS,-,WC,0.94,94.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
2123,fs,42.0,b WC 6 Co,10.1,0.3,1960,10.9,30,-,ERS,-,WC,0.94,94.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
2124,fs,42.0,b WC 6 Co,10.1,0.3,1962,11.2,30,-,ERS,-,WC,0.94,94.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
2125,fs,42.0,b WC 6 Co,10.1,0.3,1950,11.6,30,-,ERS,-,WC,0.94,94.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
2126,fs,42.0,b WC 10 Co,16.4,0.3,1670,10.5,30,-,ERS,-,WC,0.9,90.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
2127,fs,42.0,b WC 10 Co,16.4,0.3,1686,10.8,30,-,ERS,-,WC,0.9,90.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
2128,fs,42.0,b WC 10 Co,16.4,0.3,1725,11,30,-,ERS,-,WC,0.9,90.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
2129,fs,42.0,b WC 10 Co,16.4,0.3,1749,11.5,30,-,ERS,-,WC,0.9,90.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
2130,fs,42.0,b WC 10 Co,16.4,0.3,1654,11.5,30,-,ERS,-,WC,0.9,90.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
2131,fs,42.0,b WC 10 Co,16.4,0.3,1662,11.6,30,-,ERS,-,WC,0.9,90.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
2132,fs,42.0,b WC 10 Co,16.4,0.3,1727,12.3,30,-,ERS,-,WC,0.9,90.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
2133,fs,42.0,b WC 10 Co,16.4,0.3,1768,12.5,30,-,ERS,-,WC,0.9,90.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
2134,fs,42.0,b WC 10 Co,16.4,0.3,1720,12.9,30,-,ERS,-,WC,0.9,90.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
2135,fs,42.0,b WC 10 Co,16.4,0.3,1696,13.3,30,-,ERS,-,WC,0.9,90.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
2136,fs,42.0,b WC 6 Co,10.1,0.3,1938,9.7,30,-,ERS,-,WC,0.94,94.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
2137,fs,42.0,b WC 6 Co,10.1,0.3,1941,9.8,30,-,ERS,-,WC,0.94,94.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
2138,fs,42.0,b WC 6 Co,10.1,0.3,1828,10,30,-,ERS,-,WC,0.94,94.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
2139,fs,42.0,b WC 6 Co,10.1,0.3,1847,10.5,30,-,ERS,-,WC,0.94,94.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
2140,fs,42.0,b WC 6 Co,10.1,0.3,1942,10.6,30,-,ERS,-,WC,0.94,94.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
2141,fs,42.0,b WC 6 Co,10.1,0.3,2011,10.6,30,-,ERS,-,WC,0.94,94.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
2142,fs,42.0,b WC 6 Co,10.1,0.3,1982,10.7,30,-,ERS,-,WC,0.94,94.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
2143,fs,42.0,b WC 6 Co,10.1,0.3,1785,10.7,30,-,ERS,-,WC,0.94,94.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
2144,fs,42.0,b WC 6 Co,10.1,0.3,1941,10.8,30,-,ERS,-,WC,0.94,94.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
2145,fs,42.0,b WC 6 Co,10.1,0.3,1962,10.9,30,-,ERS,-,WC,0.94,94.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
2146,fs,42.0,b WC 6 Co,10.1,0.3,1847,11,30,-,ERS,-,WC,0.94,94.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
2147,fs,42.0,b WC 10 Co,16.4,0.3,1725,10.5,30,-,ERS,-,WC,0.9,90.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
2148,fs,42.0,b WC 10 Co,16.4,0.3,1727,10.8,30,-,ERS,-,WC,0.9,90.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
2149,fs,42.0,b WC 10 Co,16.4,0.3,1638,11,30,-,ERS,-,WC,0.9,90.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
2150,fs,42.0,b WC 10 Co,16.4,0.3,1727,11.1,30,-,ERS,-,WC,0.9,90.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
2151,fs,42.0,b WC 10 Co,16.4,0.3,1768,11.2,30,-,ERS,-,WC,0.9,90.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
2152,fs,42.0,b WC 10 Co,16.4,0.3,1654,11.5,30,-,ERS,-,WC,0.9,90.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
2153,fs,42.0,b WC 10 Co,16.4,0.3,1759,11.8,30,-,ERS,-,WC,0.9,90.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
2154,fs,42.0,b WC 10 Co,16.4,0.3,1719,11.9,30,-,ERS,-,WC,0.9,90.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
2155,fs,42.0,b WC 10 Co,16.4,0.3,1718,12.6,30,-,ERS,-,WC,0.9,90.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
2156,fs,42.0,b WC 10 Co,16.4,0.3,1694,13.3,30,-,ERS,-,WC,0.9,90.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
2157,fs,42.0,b WC 10 Co,16.4,0.3,1767,13.5,30,-,ERS,-,WC,0.9,90.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
2158,fs,42.0,b WC 10 Co,16.4,0.3,1639,14.5,30,-,ERS,-,WC,0.9,90.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
2159,fs,43.0,b WC,0,0.4,2480,6.6,30,-,PCAS,1500,WC,0.0,0.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,1.002827814382264,1773.15,30.0,WC
2160,fs,43.0,b WC 10 Co,16.4,0.4,1756,11.6,30,-,PCAS,1370,WC,0.9,90.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.9293046404434013,1643.15,30.0,WC
2161,fs,43.0,b WC 8 Co,13.3,0.4,1810,10.5,30,-,PCAS,1370,WC,0.92,92.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.9293046404434013,1643.15,30.0,WC
2162,fs,43.0,b WC 12 Co,19.4,0.4,1633,12.2,30,-,PCAS,1370,WC,0.88,88.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.9293046404434013,1643.15,30.0,WC
2163,fs,43.0,b WC 12 Co,19.4,-,1602,9.7,10,-,PCAS,1240,WC,0.88,88.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.8557814665045387,1513.15,10.0,WC
2164,fs,43.0,b WC 12 Co 0.45 NbC,19.3,-,1752,9.6,10,-,PCAS,1240,NbC,0.88,88.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.8557814665045387,1513.15,10.0,NbC
2165,fs,43.0,b WC 12 Co 0.9 NbC,19.2,-,1759,9.6,10,-,PCAS,1240,NbC,0.88,88.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.8557814665045387,1513.15,10.0,NbC
